Region,Instance,vCPU,Memory(GB),Price
mexicocentral,Standard_E8-2as_v5,8,64.0,0.091846
mexicocentral,Standard_E8-4as_v5,8,64.0,0.091846
mexicocentral,Standard_E8as_v5,8,64.0,0.497
mexicocentral,Standard_E16-4as_v5,16,128.0,0.994
mexicocentral,Standard_E16-8as_v5,16,128.0,1.73
mexicocentral,Standard_E16as_v5,16,128.0,0.994
mexicocentral,Standard_E20as_v5,20,160.0,0.229706
mexicocentral,Standard_E32-8as_v5,32,256.0,1.989
mexicocentral,Standard_E32-16as_v5,32,256.0,1.989
mexicocentral,Standard_E32as_v5,32,256.0,1.989
mexicocentral,Standard_E48as_v5,48,384.0,0.551258
mexicocentral,Standard_E64-16as_v5,64,512.0,6.922
mexicocentral,Standard_E64-32as_v5,64,512.0,0.735134
mexicocentral,Standard_E64as_v5,64,512.0,6.922
mexicocentral,Standard_E96-24as_v5,96,672.0,5.966
mexicocentral,Standard_E96-48as_v5,96,672.0,10.382
mexicocentral,Standard_E96as_v5,96,672.0,5.966
mexicocentral,Standard_E112ias_v5,112,672.0,7.657
mexicocentral,Standard_E112iads_v5,112,672.0,1.64047
mexicocentral,Standard_B2als_v2,2,4.0,0
mexicocentral,Standard_B2as_v2,2,8.0,0
mexicocentral,Standard_B2ats_v2,2,1.0,0
mexicocentral,Standard_B4als_v2,4,8.0,0
mexicocentral,Standard_B4as_v2,4,16.0,0
mexicocentral,Standard_B8als_v2,8,16.0,0
mexicocentral,Standard_B8as_v2,8,32.0,0
mexicocentral,Standard_B16als_v2,16,32.0,0
mexicocentral,Standard_B16as_v2,16,64.0,0
mexicocentral,Standard_B32als_v2,32,64.0,0
mexicocentral,Standard_B32as_v2,32,128.0,0
mexicocentral,Standard_ND96isr_H200_v5,96,1850.0,93.28
mexicocentral,Standard_D2as_v6,2,8.0,0.018443
mexicocentral,Standard_D4as_v6,4,16.0,0.2
mexicocentral,Standard_D8as_v6,8,32.0,0.0798
mexicocentral,Standard_D16as_v6,16,64.0,0.16
mexicocentral,Standard_D32as_v6,32,128.0,0.295126
mexicocentral,Standard_D48as_v6,48,192.0,0.479
mexicocentral,Standard_D64as_v6,64,256.0,3.194
mexicocentral,Standard_D96as_v6,96,384.0,4.79
mexicocentral,Standard_E2as_v6,2,16.0,0.0262
mexicocentral,Standard_E4as_v6,4,32.0,0.048418
mexicocentral,Standard_E8as_v6,8,64.0,0.105
mexicocentral,Standard_E16as_v6,16,128.0,1.05
mexicocentral,Standard_E20as_v6,20,160.0,0.262
mexicocentral,Standard_E32as_v6,32,256.0,0.387895
mexicocentral,Standard_E48as_v6,48,384.0,0.63
mexicocentral,Standard_E64as_v6,64,512.0,4.198
mexicocentral,Standard_E96as_v6,96,672.0,1.16387
mexicocentral,Standard_D2als_v6,2,4.0,0.0884
mexicocentral,Standard_D4als_v6,4,8.0,0.177
mexicocentral,Standard_D8als_v6,8,16.0,0.065419
mexicocentral,Standard_D16als_v6,16,32.0,0.130654
mexicocentral,Standard_D32als_v6,32,64.0,1.414
mexicocentral,Standard_D48als_v6,48,96.0,0.392146
mexicocentral,Standard_D64als_v6,64,128.0,0.522799
mexicocentral,Standard_D96als_v6,96,192.0,4.243
mexicocentral,Standard_D2alds_v6,2,4.0,0.021
mexicocentral,Standard_D4alds_v6,4,8.0,0.038808
mexicocentral,Standard_D8alds_v6,8,16.0,0.077431
mexicocentral,Standard_D16alds_v6,16,32.0,0.154862
mexicocentral,Standard_D32alds_v6,32,64.0,0.335
mexicocentral,Standard_D48alds_v6,48,96.0,0.464772
mexicocentral,Standard_D64alds_v6,64,128.0,0.619819
mexicocentral,Standard_D96alds_v6,96,192.0,0.929544
mexicocentral,Standard_F2as_v6,2,8.0,0.15
mexicocentral,Standard_F4as_v6,4,16.0,0.3
mexicocentral,Standard_F8as_v6,8,32.0,0.601
mexicocentral,Standard_F16as_v6,16,64.0,1.202
mexicocentral,Standard_F32as_v6,32,128.0,0.444074
mexicocentral,Standard_F48as_v6,48,192.0,0.666204
mexicocentral,Standard_F64as_v6,64,256.0,0.888149
mexicocentral,Standard_F2als_v6,2,4.0,0.133
mexicocentral,Standard_F4als_v6,4,8.0,0.049157
mexicocentral,Standard_F8als_v6,8,16.0,0.098314
mexicocentral,Standard_F16als_v6,16,32.0,1.064
mexicocentral,Standard_F32als_v6,32,64.0,2.128
mexicocentral,Standard_F48als_v6,48,96.0,3.192
mexicocentral,Standard_F64als_v6,64,128.0,4.256
mexicocentral,Standard_F2ams_v6,2,16.0,0.197
mexicocentral,Standard_F4ams_v6,4,32.0,0.072811
mexicocentral,Standard_F8ams_v6,8,64.0,0.787
mexicocentral,Standard_F16ams_v6,16,128.0,0.290875
mexicocentral,Standard_F32ams_v6,32,256.0,3.149
mexicocentral,Standard_F48ams_v6,48,384.0,0.87281
mexicocentral,Standard_F64ams_v6,64,512.0,1.16387
mexicocentral,Standard_D2ls_v6,2,4.0,0.018147
mexicocentral,Standard_D4ls_v6,4,8.0,0.196
mexicocentral,Standard_D8ls_v6,8,16.0,0.072626
mexicocentral,Standard_D16ls_v6,16,32.0,0.145068
mexicocentral,Standard_D32ls_v6,32,64.0,1.571
mexicocentral,Standard_D48ls_v6,48,96.0,0.435389
mexicocentral,Standard_D64ls_v6,64,128.0,3.142
mexicocentral,Standard_D96ls_v6,96,192.0,0.870962
mexicocentral,Standard_D128ls_v6,128,256.0,6.284
mexicocentral,Standard_D2lds_v6,2,4.0,0.022361
mexicocentral,Standard_D4lds_v6,4,8.0,0.243
mexicocentral,Standard_D8lds_v6,8,16.0,0.089628
mexicocentral,Standard_D16lds_v6,16,32.0,0.179441
mexicocentral,Standard_D32lds_v6,32,64.0,0.358882
mexicocentral,Standard_D48lds_v6,48,96.0,0.538322
mexicocentral,Standard_D64lds_v6,64,128.0,3.884
mexicocentral,Standard_D96lds_v6,96,192.0,1.07646
mexicocentral,Standard_D128lds_v6,128,256.0,1.435342
mexicocentral,Standard_D2s_v6,2,8.0,0.020513
mexicocentral,Standard_D4s_v6,4,16.0,0.041026
mexicocentral,Standard_D8s_v6,8,32.0,0.082051
mexicocentral,Standard_D16s_v6,16,64.0,0.163918
mexicocentral,Standard_D32s_v6,32,128.0,0.327835
mexicocentral,Standard_D48s_v6,48,192.0,0.491753
mexicocentral,Standard_D64s_v6,64,256.0,0.65567
mexicocentral,Standard_D96s_v6,96,384.0,5.322
mexicocentral,Standard_D128s_v6,128,512.0,7.096
mexicocentral,Standard_D192s_v6,192,768.0,1.967011
mexicocentral,Standard_D2ds_v6,2,8.0,0.137
mexicocentral,Standard_D4ds_v6,4,16.0,0.050635
mexicocentral,Standard_D8ds_v6,8,32.0,0.548
mexicocentral,Standard_D16ds_v6,16,64.0,0.202541
mexicocentral,Standard_D32ds_v6,32,128.0,0.405266
mexicocentral,Standard_D48ds_v6,48,192.0,0.607807
mexicocentral,Standard_D64ds_v6,64,256.0,4.385
mexicocentral,Standard_D96ds_v6,96,384.0,1.215614
mexicocentral,Standard_D128ds_v6,128,512.0,1.620881
mexicocentral,Standard_D192ds_v6,192,768.0,2.431229
mexicocentral,Standard_D2pls_v6,2,4.0,0.0682
mexicocentral,Standard_D4pls_v6,4,8.0,0.025133
mexicocentral,Standard_D8pls_v6,8,16.0,0.273
mexicocentral,Standard_D16pls_v6,16,32.0,0.546
mexicocentral,Standard_D32pls_v6,32,64.0,0.201617
mexicocentral,Standard_D48pls_v6,48,96.0,0.302518
mexicocentral,Standard_D64pls_v6,64,128.0,2.182
mexicocentral,Standard_D96pls_v6,96,192.0,0.605035
mexicocentral,Standard_D2plds_v6,2,4.0,0.015856
mexicocentral,Standard_D4plds_v6,4,8.0,0.031786
mexicocentral,Standard_D8plds_v6,8,16.0,0.063386
mexicocentral,Standard_D16plds_v6,16,32.0,0.686
mexicocentral,Standard_D32plds_v6,32,64.0,0.25373
mexicocentral,Standard_D48plds_v6,48,96.0,0.380503
mexicocentral,Standard_D64plds_v6,64,128.0,0.507461
mexicocentral,Standard_D96plds_v6,96,192.0,0.761006
mexicocentral,Standard_D2ps_v6,2,8.0,0.014267
mexicocentral,Standard_D4ps_v6,4,16.0,0.028459
mexicocentral,Standard_D8ps_v6,8,32.0,0.057103
mexicocentral,Standard_D16ps_v6,16,64.0,0.114206
mexicocentral,Standard_D32ps_v6,32,128.0,1.235
mexicocentral,Standard_D48ps_v6,48,192.0,0.342434
mexicocentral,Standard_D64ps_v6,64,256.0,0.456456
mexicocentral,Standard_D2pds_v6,2,8.0,0.018665
mexicocentral,Standard_D4pds_v6,4,16.0,0.202
mexicocentral,Standard_D8pds_v6,8,32.0,0.404
mexicocentral,Standard_D16pds_v6,16,64.0,0.149318
mexicocentral,Standard_D32pds_v6,32,128.0,0.298637
mexicocentral,Standard_D48pds_v6,48,192.0,0.447955
mexicocentral,Standard_D64pds_v6,64,256.0,3.232
mexicocentral,Standard_E2ps_v6,2,16.0,0.018665
mexicocentral,Standard_E4ps_v6,4,32.0,0.037514
mexicocentral,Standard_E8ps_v6,8,64.0,0.075029
mexicocentral,Standard_E16ps_v6,16,128.0,0.149873
mexicocentral,Standard_E32ps_v6,32,256.0,1.622
mexicocentral,Standard_E2pds_v6,2,16.0,0.023839
mexicocentral,Standard_E4pds_v6,4,32.0,0.257
mexicocentral,Standard_E8pds_v6,8,64.0,0.094987
mexicocentral,Standard_E16pds_v6,16,128.0,0.190159
mexicocentral,Standard_E32pds_v6,32,256.0,2.058
mexicocentral,Standard_D96pds_v6,96,384.0,0.89591
mexicocentral,Standard_D96ps_v6,96,384.0,0.684869
mexicocentral,Standard_E48ps_v6,48,384.0,2.434
mexicocentral,Standard_E64ps_v6,64,512.0,0.599676
mexicocentral,Standard_E96ps_v6,96,672.0,0.899422
mexicocentral,Standard_E48pds_v6,48,384.0,3.086
mexicocentral,Standard_E64pds_v6,64,512.0,0.760452
mexicocentral,Standard_E96pds_v6,96,672.0,6.173
mexicocentral,Standard_L8as_v3,8,64.0,0.126773
mexicocentral,Standard_L16as_v3,16,128.0,0.25373
mexicocentral,Standard_L32as_v3,32,256.0,2.746
mexicocentral,Standard_L48as_v3,48,384.0,0.761006
mexicocentral,Standard_L64as_v3,64,512.0,5.491
mexicocentral,Standard_L80as_v3,80,640.0,6.864
mexicocentral,Standard_M64,64,1024.0,1.467179
mexicocentral,Standard_M64m,64,1792.0,2.151736
mexicocentral,Standard_M128,128,2048.0,14.671798
mexicocentral,Standard_M128m,128,3892.0,28.69329
mexicocentral,Standard_M8-2ms,8,218.75,0.312697
mexicocentral,Standard_M8-4ms,8,218.75,0.338416
mexicocentral,Standard_M8ms,8,218.75,1.692082
mexicocentral,Standard_M16-4ms,16,437.5,0.676832
mexicocentral,Standard_M16-8ms,16,437.5,3.384164
mexicocentral,Standard_M16ms,16,437.5,0.676832
mexicocentral,Standard_M32-8ms,32,875.0,6.760601
mexicocentral,Standard_M32-16ms,32,875.0,1.35212
mexicocentral,Standard_M32ls,32,256.0,3.160299
mexicocentral,Standard_M32ms,32,875.0,1.249359
mexicocentral,Standard_M32ts,32,192.0,0.59554
mexicocentral,Standard_M64-16ms,64,1792.0,2.151736
mexicocentral,Standard_M64-32ms,64,1792.0,2.151736
mexicocentral,Standard_M64ls,64,512.0,5.9565
mexicocentral,Standard_M64ms,64,1792.0,11.643595
mexicocentral,Standard_M64s,64,1024.0,1.355674
mexicocentral,Standard_M128-32ms,128,3892.0,28.69329
mexicocentral,Standard_M128-64ms,128,3892.0,28.69329
mexicocentral,Standard_M128ms,128,3892.0,5.738658
mexicocentral,Standard_M128s,128,2048.0,2.934359
mexicocentral,Standard_M32ms_v2,32,875.0,1.32902
mexicocentral,Standard_M64ms_v2,64,1792.0,2.2286
mexicocentral,Standard_M64s_v2,64,1024.0,1.420979
mexicocentral,Standard_M128ms_v2,128,3892.0,5.339962
mexicocentral,Standard_M128s_v2,128,2048.0,14.210903
mexicocentral,Standard_M192ims_v2,192,4096.0,34.8073
mexicocentral,Standard_M192is_v2,192,2048.0,3.173404
mexicocentral,Standard_M32dms_v2,32,875.0,6.760599
mexicocentral,Standard_M64dms_v2,64,1792.0,2.101915
mexicocentral,Standard_M64ds_v2,64,1024.0,1.46718
mexicocentral,Standard_M128dms_v2,128,3892.0,5.425545
mexicocentral,Standard_M128ds_v2,128,2048.0,2.711754
mexicocentral,Standard_M192idms_v2,192,4096.0,6.51797
mexicocentral,Standard_M192ids_v2,192,2048.0,17.6352
uaenorth,Standard_B1ls,1,0.5,0.00624
uaenorth,Standard_B1ms,1,2.0,0.025
uaenorth,Standard_B1s,1,1.0,0.0125
uaenorth,Standard_B2ms,2,8.0,0.0998
uaenorth,Standard_B2s,2,4.0,0.0499
uaenorth,Standard_B4ms,4,16.0,0.2
uaenorth,Standard_B8ms,8,32.0,0.399
uaenorth,Standard_B12ms,12,48.0,0.599
uaenorth,Standard_B16ms,16,64.0,0.799
uaenorth,Standard_B20ms,20,80.0,0.998
uaenorth,Standard_E2_v4,2,16.0,0.028644
uaenorth,Standard_E4_v4,4,32.0,0.057288
uaenorth,Standard_E8_v4,8,64.0,0.62
uaenorth,Standard_E16_v4,16,128.0,1.241
uaenorth,Standard_E20_v4,20,160.0,0.31
uaenorth,Standard_E32_v4,32,256.0,2.482
uaenorth,Standard_E48_v4,48,384.0,0.744
uaenorth,Standard_E64_v4,64,504.0,4.963
uaenorth,Standard_E2d_v4,2,16.0,0.176
uaenorth,Standard_E4d_v4,4,32.0,0.352
uaenorth,Standard_E8d_v4,8,64.0,0.141
uaenorth,Standard_E16d_v4,16,128.0,1.408
uaenorth,Standard_E20d_v4,20,160.0,0.352
uaenorth,Standard_E32d_v4,32,256.0,0.563
uaenorth,Standard_E48d_v4,48,384.0,0.845
uaenorth,Standard_E64d_v4,64,504.0,1.040794
uaenorth,Standard_E2s_v4,2,16.0,0.155
uaenorth,Standard_E4-2s_v4,4,32.0,0.057288
uaenorth,Standard_E4s_v4,4,32.0,0.31
uaenorth,Standard_E8-2s_v4,8,64.0,0.62
uaenorth,Standard_E8-4s_v4,8,64.0,0.124
uaenorth,Standard_E8s_v4,8,64.0,0.124
uaenorth,Standard_E16-4s_v4,16,128.0,0.229337
uaenorth,Standard_E16-8s_v4,16,128.0,1.241
uaenorth,Standard_E16s_v4,16,128.0,0.248
uaenorth,Standard_E20s_v4,20,160.0,1.55
uaenorth,Standard_E32-8s_v4,32,256.0,0.458674
uaenorth,Standard_E32-16s_v4,32,256.0,0.496
uaenorth,Standard_E32s_v4,32,256.0,0.496
uaenorth,Standard_E48s_v4,48,384.0,0.744
uaenorth,Standard_E64-16s_v4,64,504.0,0.917162
uaenorth,Standard_E64-32s_v4,64,504.0,4.963
uaenorth,Standard_E64s_v4,64,504.0,0.917162
uaenorth,Standard_E80is_v4,80,504.0,6.2
uaenorth,Standard_E2ds_v4,2,16.0,0.0352
uaenorth,Standard_E4-2ds_v4,4,32.0,0.06505
uaenorth,Standard_E4ds_v4,4,32.0,0.352
uaenorth,Standard_E8-2ds_v4,8,64.0,0.130099
uaenorth,Standard_E8-4ds_v4,8,64.0,0.130099
uaenorth,Standard_E8ds_v4,8,64.0,0.704
uaenorth,Standard_E16-4ds_v4,16,128.0,0.282
uaenorth,Standard_E16-8ds_v4,16,128.0,0.260198
uaenorth,Standard_E16ds_v4,16,128.0,1.408
uaenorth,Standard_E20ds_v4,20,160.0,0.352
uaenorth,Standard_E32-8ds_v4,32,256.0,2.816
uaenorth,Standard_E32-16ds_v4,32,256.0,2.816
uaenorth,Standard_E32ds_v4,32,256.0,0.563
uaenorth,Standard_E48ds_v4,48,384.0,4.224
uaenorth,Standard_E64-16ds_v4,64,504.0,1.126
uaenorth,Standard_E64-32ds_v4,64,504.0,5.632
uaenorth,Standard_E64ds_v4,64,504.0,1.126
uaenorth,Standard_E80ids_v4,80,504.0,1.408
uaenorth,Standard_D2d_v4,2,8.0,0.139
uaenorth,Standard_D4d_v4,4,16.0,0.277
uaenorth,Standard_D8d_v4,8,32.0,0.554
uaenorth,Standard_D16d_v4,16,64.0,1.109
uaenorth,Standard_D32d_v4,32,128.0,0.444
uaenorth,Standard_D48d_v4,48,192.0,0.665
uaenorth,Standard_D64d_v4,64,256.0,4.435
uaenorth,Standard_D2_v4,2,8.0,0.118
uaenorth,Standard_D4_v4,4,16.0,0.047
uaenorth,Standard_D8_v4,8,32.0,0.0942
uaenorth,Standard_D16_v4,16,64.0,0.942
uaenorth,Standard_D32_v4,32,128.0,0.377
uaenorth,Standard_D48_v4,48,192.0,0.565
uaenorth,Standard_D64_v4,64,256.0,0.753
uaenorth,Standard_D2ds_v4,2,8.0,0.025757
uaenorth,Standard_D4ds_v4,4,16.0,0.0554
uaenorth,Standard_D8ds_v4,8,32.0,0.102656
uaenorth,Standard_D16ds_v4,16,64.0,0.205498
uaenorth,Standard_D32ds_v4,32,128.0,0.444
uaenorth,Standard_D48ds_v4,48,192.0,0.665
uaenorth,Standard_D64ds_v4,64,256.0,4.435
uaenorth,Standard_D2s_v4,2,8.0,0.0236
uaenorth,Standard_D4s_v4,4,16.0,0.235
uaenorth,Standard_D8s_v4,8,32.0,0.0942
uaenorth,Standard_D16s_v4,16,64.0,0.174458
uaenorth,Standard_D32s_v4,32,128.0,1.883
uaenorth,Standard_D48s_v4,48,192.0,0.52319
uaenorth,Standard_D64s_v4,64,256.0,3.766
uaenorth,Standard_D1_v2,1,3.5,0.01273
uaenorth,Standard_D2_v2,2,7.0,0.025386
uaenorth,Standard_D3_v2,4,14.0,0.050958
uaenorth,Standard_D4_v2,8,28.0,0.55
uaenorth,Standard_D5_v2,16,56.0,0.22
uaenorth,Standard_D11_v2,2,14.0,0.033169
uaenorth,Standard_D12_v2,4,28.0,0.0718
uaenorth,Standard_D13_v2,8,56.0,0.133045
uaenorth,Standard_D14_v2,16,112.0,0.265906
uaenorth,Standard_D15_v2,20,140.0,0.332428
uaenorth,Standard_D2_v2_Promo,2,7.0,0
uaenorth,Standard_D3_v2_Promo,4,14.0,0
uaenorth,Standard_D4_v2_Promo,8,28.0,0
uaenorth,Standard_D5_v2_Promo,16,56.0,0
uaenorth,Standard_D11_v2_Promo,2,14.0,0
uaenorth,Standard_D12_v2_Promo,4,28.0,0
uaenorth,Standard_D13_v2_Promo,8,56.0,0
uaenorth,Standard_D14_v2_Promo,16,112.0,0
uaenorth,Standard_F1,1,2.0,0.011062
uaenorth,Standard_F2,2,4.0,0.0239
uaenorth,Standard_F4,4,8.0,0.239
uaenorth,Standard_F8,8,16.0,0.0955
uaenorth,Standard_F16,16,32.0,0.191
uaenorth,Standard_DS1_v2,1,3.5,0.01273
uaenorth,Standard_DS2_v2,2,7.0,0.137
uaenorth,Standard_DS3_v2,4,14.0,0.055
uaenorth,Standard_DS4_v2,8,28.0,0.101915
uaenorth,Standard_DS5_v2,16,56.0,1.099
uaenorth,Standard_DS11-1_v2,2,14.0,0.0359
uaenorth,Standard_DS11_v2,2,14.0,0.179
uaenorth,Standard_DS12-1_v2,4,28.0,0.359
uaenorth,Standard_DS12-2_v2,4,28.0,0.066523
uaenorth,Standard_DS12_v2,4,28.0,0.0718
uaenorth,Standard_DS13-2_v2,8,56.0,0.133045
uaenorth,Standard_DS13-4_v2,8,56.0,0.133045
uaenorth,Standard_DS13_v2,8,56.0,0.133045
uaenorth,Standard_DS14-4_v2,16,112.0,1.435
uaenorth,Standard_DS14-8_v2,16,112.0,1.435
uaenorth,Standard_DS14_v2,16,112.0,0.287
uaenorth,Standard_DS15_v2,20,140.0,1.794
uaenorth,Standard_DS2_v2_Promo,2,7.0,0
uaenorth,Standard_DS3_v2_Promo,4,14.0,0
uaenorth,Standard_DS4_v2_Promo,8,28.0,0
uaenorth,Standard_DS5_v2_Promo,16,56.0,0
uaenorth,Standard_DS11_v2_Promo,2,14.0,0
uaenorth,Standard_DS12_v2_Promo,4,28.0,0
uaenorth,Standard_DS13_v2_Promo,8,56.0,0
uaenorth,Standard_DS14_v2_Promo,16,112.0,0
uaenorth,Standard_F1s,1,2.0,0.011062
uaenorth,Standard_F2s,2,4.0,0.0239
uaenorth,Standard_F4s,4,8.0,0.0478
uaenorth,Standard_F8s,8,16.0,0.478
uaenorth,Standard_F16s,16,32.0,0.176962
uaenorth,Standard_A1_v2,1,2.0,0.008005
uaenorth,Standard_A2m_v2,2,16.0,0.022051
uaenorth,Standard_A2_v2,2,4.0,0.0907
uaenorth,Standard_A4m_v2,4,32.0,0.044101
uaenorth,Standard_A4_v2,4,8.0,0.0382
uaenorth,Standard_A8m_v2,8,64.0,0.0954
uaenorth,Standard_A8_v2,8,16.0,0.4
uaenorth,Standard_D2_v3,2,8.0,0.024
uaenorth,Standard_D4_v3,4,16.0,0.048
uaenorth,Standard_D8_v3,8,32.0,0.096
uaenorth,Standard_D16_v3,16,64.0,0.177888
uaenorth,Standard_D32_v3,32,128.0,0.355776
uaenorth,Standard_D48_v3,48,192.0,0.576
uaenorth,Standard_D64_v3,64,256.0,3.84
uaenorth,Standard_D2s_v3,2,8.0,0.022236
uaenorth,Standard_D4s_v3,4,16.0,0.044472
uaenorth,Standard_D8s_v3,8,32.0,0.48
uaenorth,Standard_D16s_v3,16,64.0,0.96
uaenorth,Standard_D32s_v3,32,128.0,0.355776
uaenorth,Standard_D48s_v3,48,192.0,2.88
uaenorth,Standard_D64s_v3,64,256.0,0.768
uaenorth,Standard_E2_v3,2,16.0,0.0302
uaenorth,Standard_E4_v3,4,32.0,0.055961
uaenorth,Standard_E8_v3,8,64.0,0.605
uaenorth,Standard_E16_v3,16,128.0,1.21
uaenorth,Standard_E20_v3,20,160.0,0.29648
uaenorth,Standard_E32_v3,32,256.0,0.484
uaenorth,Standard_E48_v3,48,384.0,0.672454
uaenorth,Standard_E64_v3,64,432.0,0.871
uaenorth,Standard_E2s_v3,2,16.0,0.02798
uaenorth,Standard_E4-2s_v3,4,32.0,0.0605
uaenorth,Standard_E4s_v3,4,32.0,0.302
uaenorth,Standard_E8-2s_v3,8,64.0,0.112106
uaenorth,Standard_E8-4s_v3,8,64.0,0.605
uaenorth,Standard_E8s_v3,8,64.0,0.605
uaenorth,Standard_E16-4s_v3,16,128.0,0.224213
uaenorth,Standard_E16-8s_v3,16,128.0,1.21
uaenorth,Standard_E16s_v3,16,128.0,1.21
uaenorth,Standard_E20s_v3,20,160.0,0.32
uaenorth,Standard_E32-8s_v3,32,256.0,0.448241
uaenorth,Standard_E32-16s_v3,32,256.0,0.484
uaenorth,Standard_E32s_v3,32,256.0,0.484
uaenorth,Standard_E48s_v3,48,384.0,3.629
uaenorth,Standard_E64-16s_v3,64,432.0,0.871
uaenorth,Standard_E64-32s_v3,64,432.0,0.871
uaenorth,Standard_E64s_v3,64,432.0,0.806982
uaenorth,Standard_F2s_v2,2,4.0,0.0204
uaenorth,Standard_F4s_v2,4,8.0,0.211
uaenorth,Standard_F8s_v2,8,16.0,0.077986
uaenorth,Standard_F16s_v2,16,32.0,0.163
uaenorth,Standard_F32s_v2,32,64.0,0.312312
uaenorth,Standard_F48s_v2,48,96.0,0.468283
uaenorth,Standard_F64s_v2,64,128.0,3.38
uaenorth,Standard_F72s_v2,72,144.0,3.672
uaenorth,Standard_NV6ads_A10_v5,6,55.0,0.649
uaenorth,Standard_NV12ads_A10_v5,12,110.0,0.26
uaenorth,Standard_NV18ads_A10_v5,18,220.0,2.288
uaenorth,Standard_NV36adms_A10_v5,36,880.0,1.194547
uaenorth,Standard_NV36ads_A10_v5,36,440.0,4.576
uaenorth,Standard_NV72ads_A10_v5,72,880.0,9.324
uaenorth,Standard_E2s_v6,2,16.0,0.163
uaenorth,Standard_E4-2s_v6,4,32.0,0.06006
uaenorth,Standard_E4s_v6,4,32.0,0.06006
uaenorth,Standard_E8-2s_v6,8,64.0,0.120305
uaenorth,Standard_E8-4s_v6,8,64.0,0.651
uaenorth,Standard_E8s_v6,8,64.0,0.651
uaenorth,Standard_E16-4s_v6,16,128.0,1.302
uaenorth,Standard_E16-8s_v6,16,128.0,0.24061
uaenorth,Standard_E16s_v6,16,128.0,1.302
uaenorth,Standard_E20s_v6,20,160.0,0.30067
uaenorth,Standard_E32-8s_v6,32,256.0,2.604
uaenorth,Standard_E32-16s_v6,32,256.0,2.604
uaenorth,Standard_E32s_v6,32,256.0,0.481219
uaenorth,Standard_E48s_v6,48,384.0,3.905
uaenorth,Standard_E64-16s_v6,64,512.0,5.207
uaenorth,Standard_E64-32s_v6,64,512.0,5.207
uaenorth,Standard_E64s_v6,64,512.0,0.962254
uaenorth,Standard_E96-24s_v6,96,768.0,7.811
uaenorth,Standard_E96-48s_v6,96,768.0,7.811
uaenorth,Standard_E96s_v6,96,768.0,7.811
uaenorth,Standard_E128-32s_v6,128,1024.0,1.924507
uaenorth,Standard_E128-64s_v6,128,1024.0,10.414
uaenorth,Standard_E128s_v6,128,1024.0,10.414
uaenorth,Standard_E192is_v6,192,1832.0,3.175418
uaenorth,Standard_E2ds_v6,2,16.0,0.201
uaenorth,Standard_E4-2ds_v6,4,32.0,0.402
uaenorth,Standard_E4ds_v6,4,32.0,0.07429
uaenorth,Standard_E8-2ds_v6,8,64.0,0.148579
uaenorth,Standard_E8-4ds_v6,8,64.0,0.148579
uaenorth,Standard_E8ds_v6,8,64.0,0.804
uaenorth,Standard_E16-4ds_v6,16,128.0,0.297343
uaenorth,Standard_E16-8ds_v6,16,128.0,0.297343
uaenorth,Standard_E16ds_v6,16,128.0,1.609
uaenorth,Standard_E20ds_v6,20,160.0,0.371633
uaenorth,Standard_E32-8ds_v6,32,256.0,3.218
uaenorth,Standard_E32-16ds_v6,32,256.0,0.594686
uaenorth,Standard_E32ds_v6,32,256.0,0.594686
uaenorth,Standard_E48ds_v6,48,384.0,4.827
uaenorth,Standard_E64-16ds_v6,64,512.0,6.436
uaenorth,Standard_E64-32ds_v6,64,512.0,6.436
uaenorth,Standard_E64ds_v6,64,512.0,1.189373
uaenorth,Standard_E96-24ds_v6,96,768.0,1.784059
uaenorth,Standard_E96-48ds_v6,96,768.0,9.654
uaenorth,Standard_E96ds_v6,96,768.0,1.784059
uaenorth,Standard_E128-32ds_v6,128,1024.0,2.378746
uaenorth,Standard_E128-64ds_v6,128,1024.0,2.378746
uaenorth,Standard_E128ds_v6,128,1024.0,12.872
uaenorth,Standard_E192ids_v6,192,1832.0,3.924782
uaenorth,Standard_FX2ms_v2,2,42.0,0.272
uaenorth,Standard_FX4-2ms_v2,4,84.0,0.545
uaenorth,Standard_FX4ms_v2,4,84.0,0.100716
uaenorth,Standard_FX8-2ms_v2,8,168.0,1.089
uaenorth,Standard_FX8-4ms_v2,8,168.0,1.089
uaenorth,Standard_FX8ms_v2,8,168.0,1.089
uaenorth,Standard_FX12-6ms_v2,12,252.0,1.634
uaenorth,Standard_FX12ms_v2,12,252.0,0.301963
uaenorth,Standard_FX16-4ms_v2,16,336.0,0.402679
uaenorth,Standard_FX16-8ms_v2,16,336.0,2.179
uaenorth,Standard_FX16ms_v2,16,336.0,2.179
uaenorth,Standard_FX24-6ms_v2,24,504.0,0.603926
uaenorth,Standard_FX24-12ms_v2,24,504.0,3.268
uaenorth,Standard_FX24ms_v2,24,504.0,3.268
uaenorth,Standard_FX32-8ms_v2,32,672.0,4.357
uaenorth,Standard_FX32-16ms_v2,32,672.0,0.805174
uaenorth,Standard_FX32ms_v2,32,672.0,0.805174
uaenorth,Standard_FX48-12ms_v2,48,1008.0,6.536
uaenorth,Standard_FX48-24ms_v2,48,1008.0,6.536
uaenorth,Standard_FX48ms_v2,48,1008.0,6.536
uaenorth,Standard_FX64-16ms_v2,64,1344.0,8.715
